ข้อมูลสถานี สถานีบึงขุนทะเล,,,,,,,,,
หน่วยงาน สคพ.14,,,,,,,,,
time,pH,DO (mg/l),EC (µS/cm),WT (°C),Tur (NTU),NH4N (mg/l),Salinity (ppt),BOD (mg/l),COD (mg/l)
08/04/2562 9:30,7.3,4,254,31,13,0.32,0.11,,
08/04/2562 10:30,7.3,4.2,265,31.4,13,0.36,0.11,,
08/04/2562 11:00,7.3,4.4,265,31.9,15,0.36,0.11,,
08/04/2562 11:30,7.3,4.4,265,32.1,14,0.38,0.11,,
08/04/2562 12:00,7.3,4,269,31.8,11,0.46,0.11,,
08/04/2562 12:30,7.3,4,260,31.9,12,0.48,0.11,,
08/04/2562 13:00,7.2,4,258,31.7,12,0.45,0.11,,
08/04/2562 13:30,7.3,3.9,257,31.9,13,0.43,0.11,,
08/04/2562 14:00,7.3,3.9,255,32.1,13,0.38,0.11,,
08/04/2562 14:30,7.3,3.9,257,32.4,13,0.41,0.11,,
08/04/2562 15:00,7.3,3.9,257,31.7,13,0.41,0.11,,
08/04/2562 15:30,7.3,3.9,255,31.6,11,0.4,0.11,,
08/04/2562 16:00,7.3,3.9,242,31.5,13,0.37,0.1,,
08/04/2562 16:30,7.3,3.9,242,31.6,13,0.38,0.1,,
08/04/2562 17:00,7.3,3.9,239,32,11,0.35,0.1,,
08/04/2562 17:30,7.3,4.1,239,31.7,11,0.35,0.1,,
08/04/2562 18:00,7.3,4.2,241,31.4,11,0.33,0.1,,
08/04/2562 18:30,7.3,4.4,240,31.3,11,0.34,0.1,,
08/04/2562 19:00,7.3,4.4,242,31.2,12,0.36,0.1,,
08/04/2562 19:30,7.3,4.3,241,31.2,12,0.35,0.1,,
08/04/2562 20:00,7.3,4.2,244,31.1,12,0.32,0.1,,
08/04/2562 20:30,7.3,4.3,242,31,13,0.36,0.1,,
08/04/2562 21:00,7.3,4.3,245,31,11,0.34,0.1,,
08/04/2562 21:30,7.3,4.1,242,31,11,0.35,0.1,,
08/04/2562 22:00,7.3,4.1,244,30.9,11,0.36,0.1,,
08/04/2562 22:30,7.3,4.1,239,30.9,13,0.43,0.1,,
08/04/2562 23:00,7.2,3.9,250,30.9,12,0.49,0.1,,
08/04/2562 23:30,7.2,3.8,249,30.9,13,0.39,0.1,,
09/04/2562 0:00,7.2,3.9,247,30.9,13,0.41,0.1,,
09/04/2562 0:30,7.3,3.9,250,30.9,13,0.39,0.1,,
09/04/2562 1:00,7.3,4,251,30.8,13,0.37,0.1,,
09/04/2562 1:30,7.3,4,250,30.8,13,0.34,0.1,,
09/04/2562 2:00,7.3,3.8,250,30.8,13,0.34,0.1,,
09/04/2562 2:30,7.3,3.7,250,30.8,14,0.36,0.1,,
09/04/2562 3:00,7.3,3.7,249,30.8,14,0.33,0.1,,
09/04/2562 3:30,7.3,3.6,249,30.8,15,0.32,0.1,,
09/04/2562 4:30,7.3,3.6,253,30.8,14,0.28,0.11,,
09/04/2562 5:00,7.3,3.4,254,30.8,13,0.27,0.11,,
09/04/2562 5:30,7.3,3.7,253,30.4,11,0.29,0.11,,
09/04/2562 6:00,7.3,4,250,30.5,11,0.35,0.1,,
09/04/2562 6:30,7.3,4.1,252,30.5,12,0.38,0.1,,
09/04/2562 7:30,7.3,3.9,246,30.7,12,0.37,0.1,,
09/04/2562 8:00,7.3,4,250,30.8,12,0.39,0.1,,
09/04/2562 8:30,7.3,3.9,248,31,12,0.39,0.1,,
09/04/2562 9:00,7.3,4,248,31.1,12,0.38,0.1,,
09/04/2562 9:30,7.3,4,249,31.3,11,0.39,0.1,,
09/04/2562 10:00,7.3,3.9,250,31.5,11,0.38,0.1,,
09/04/2562 10:30,7.3,4,252,31.7,12,0.37,0.1,,
09/04/2562 11:00,7.3,4.2,252,31.9,11,0.38,0.1,,
09/04/2562 12:00,7.3,4.1,255,32.5,11,0.35,0.11,,
09/04/2562 12:30,7.3,4.2,257,32.1,10,0.4,0.11,,
09/04/2562 13:30,7.3,3.9,257,32.2,11,0.45,0.11,,
09/04/2562 14:00,7.3,4,254,32.3,11,0.42,0.11,,
09/04/2562 14:30,7.3,4,237,32.4,11,0.41,0.1,,
09/04/2562 15:00,7.3,4.1,238,32.4,11,0.41,0.1,,
09/04/2562 16:00,7.3,4,240,32.4,11,0.39,0.1,,
09/04/2562 16:30,7.3,4.1,247,32.2,10,0.35,0.1,,
09/04/2562 17:00,7.3,4.1,250,32.4,11,0.39,0.1,,
09/04/2562 17:30,7.3,4.3,250,32.2,11,0.36,0.1,,
09/04/2562 18:00,7.3,4.3,243,31.8,11,0.34,0.1,,
09/04/2562 18:30,7.3,4.1,246,31.6,11,0.35,0.1,,
09/04/2562 19:00,7.3,4.2,254,31.4,15,0.35,0.11,,
09/04/2562 19:30,7.3,4.3,239,31.3,11,0.35,0.1,,
09/04/2562 20:00,7.3,4.4,240,31.2,11,0.38,0.1,,
09/04/2562 20:30,7.3,4.6,244,31.2,11,0.38,0.1,,
09/04/2562 21:00,7.4,4.6,245,31.1,11,0.36,0.1,,
09/04/2562 21:30,7.3,4.5,249,31.1,10,0.35,0.1,,
09/04/2562 22:00,7.3,4.6,249,31.2,11,0.35,0.1,,
09/04/2562 22:30,7.3,4.4,252,31.1,13,0.41,0.1,,
09/04/2562 23:00,7.3,4,252,31.1,12,0.44,0.1,,
09/04/2562 23:30,7.3,4.1,250,31.1,12,0.42,0.1,,
10/04/2562 0:00,7.3,3.9,244,31,12,0.44,0.1,,
10/04/2562 0:30,7.3,4.1,247,31,13,0.39,0.1,,
10/04/2562 1:00,7.3,4.1,247,31,13,0.4,0.1,,
10/04/2562 1:30,7.3,3.9,245,30.9,13,0.38,0.1,,
10/04/2562 2:00,7.3,3.9,244,30.9,14,0.38,0.1,,
10/04/2562 3:00,7.3,3.8,244,30.8,14,0.36,0.1,,
10/04/2562 3:30,7.3,3.7,237,30.8,15,0.33,0.1,,
10/04/2562 4:00,7.3,3.5,237,30.8,15,0.31,0.1,,
10/04/2562 4:30,7.3,3.5,227,30.8,15,0.28,0.09,,
10/04/2562 5:00,7.3,3.6,232,30.8,14,0.26,0.1,,
10/04/2562 5:30,7.3,3.5,233,30.8,14,0.23,0.1,,
10/04/2562 6:00,7.3,3.7,242,30.5,12,0.28,0.1,,
10/04/2562 6:30,7.3,4.2,242,30.5,12,0.37,0.1,,
10/04/2562 7:00,7.3,4.2,244,30.6,12,0.39,0.1,,
10/04/2562 7:30,7.3,4.1,219,30.7,12,0.39,0.09,,
10/04/2562 8:00,7.3,4.2,259,30.9,12,0.36,0.11,,
10/04/2562 8:30,7.3,4.4,257,31,12,0.38,0.11,,
10/04/2562 9:00,7.3,4.6,259,31.2,12,0.39,0.11,,
10/04/2562 9:30,7.3,4.4,252,31.3,12,0.39,0.1,,
10/04/2562 10:00,7.3,4.3,247,31.5,12,0.36,0.1,,
10/04/2562 10:30,7.3,4.3,245,31.6,12,0.38,0.1,,
10/04/2562 11:00,7.3,4.2,247,31.7,12,0.4,0.1,,
10/04/2562 11:30,7.3,3.9,246,31.6,11,0.36,0.1,,
10/04/2562 12:00,7.3,3.6,250,31.6,11,0.38,0.1,,
10/04/2562 12:30,7.3,3.5,251,31.6,11,0.35,0.1,,
10/04/2562 13:00,7.3,4.1,242,32.3,11,0.34,0.1,,
10/04/2562 13:30,7.3,4.4,241,32,10,0.33,0.1,,
10/04/2562 14:00,7.3,4.3,244,32.3,11,0.38,0.1,,
10/04/2562 14:30,7.3,4.5,244,32.3,11,0.4,0.1,,
10/04/2562 15:00,7.3,4.2,246,32.3,12,0.43,0.1,,
10/04/2562 15:30,7.3,4,245,32.1,10,0.42,0.1,,
10/04/2562 16:00,7.3,3.9,250,31.9,11,0.39,0.1,,
10/04/2562 16:30,7.3,3.7,253,32.2,11,0.4,0.11,,
10/04/2562 17:00,7.3,3.8,250,32.3,13,0.37,0.1,,
10/04/2562 17:30,7.3,4,250,32.2,12,0.39,0.1,,
10/04/2562 18:00,7.3,3.8,250,31.8,12,0.37,0.1,,
10/04/2562 18:30,7.3,3.7,253,31.5,11,0.37,0.11,,
10/04/2562 19:00,7.3,3.7,254,31.3,11,0.33,0.11,,
10/04/2562 19:30,7.3,3.6,252,31.2,11,0.32,0.1,,
10/04/2562 20:30,7.3,3.6,254,31.1,11,0.34,0.11,,
10/04/2562 21:00,7.3,3.8,254,30.9,11,0.31,0.11,,
10/04/2562 21:30,7.3,4,255,30.9,11,0.32,0.11,,
10/04/2562 22:00,7.3,3.9,264,30.7,12,0.45,0.11,,
10/04/2562 22:30,7.3,3.5,248,30.8,12,0.54,0.1,,
10/04/2562 23:00,7.3,3.8,251,30.8,12,0.48,0.1,,
10/04/2562 23:30,7.3,3.7,251,30.8,12,0.45,0.1,,
11/04/2562 0:00,7.3,4,250,30.9,13,0.41,0.1,,
11/04/2562 0:30,7.3,4,250,30.9,13,0.4,0.1,,
11/04/2562 1:00,7.3,3.9,261,30.8,13,0.38,0.11,,
11/04/2562 1:30,7.3,4,258,30.8,14,0.35,0.11,,
11/04/2562 2:00,7.3,4,259,30.7,15,0.34,0.11,,
11/04/2562 3:00,7.3,3.9,260,30.6,16,0.33,0.11,,
11/04/2562 3:30,7.3,3.8,259,30.9,15,0.32,0.11,,
11/04/2562 4:00,7.3,3.8,246,30.5,16,0.32,0.1,,
11/04/2562 4:30,7.3,3.6,245,30.5,17,0.3,0.1,,
11/04/2562 5:00,7.3,3.7,249,30.5,16,0.29,0.1,,
11/04/2562 5:30,7.3,3.6,246,30.5,16,0.23,0.1,,
11/04/2562 6:00,7.3,3.5,249,30.5,15,0.25,0.1,,
11/04/2562 6:30,7.3,3.4,254,30.4,15,0.27,0.11,,
11/04/2562 7:00,7.3,3.6,257,30.3,14,0.26,0.11,,
11/04/2562 7:30,7.3,3.9,262,30.4,13,0.39,0.11,,
11/04/2562 8:00,7.3,3.9,262,30.5,13,0.31,0.11,,
11/04/2562 8:30,7.3,3.9,262,30.6,13,0.32,0.11,,
11/04/2562 9:00,7.3,4.2,262,30.9,12,0.32,0.11,,
11/04/2562 9:30,7.3,4.4,255,31.1,15,0.31,0.11,,
11/04/2562 10:00,7.4,4.5,260,31.3,13,0.29,0.11,,
11/04/2562 10:30,7.3,4.5,258,31.6,13,0.33,0.11,,
11/04/2562 11:00,7.3,4.3,258,31.7,13,0.33,0.11,,
11/04/2562 11:30,7.3,4.3,257,31.7,13,0.32,0.11,,
11/04/2562 12:00,7.3,4.3,253,31.8,13,0.3,0.11,,
11/04/2562 12:30,7.4,4.4,247,32.4,13,0.31,0.1,,
11/04/2562 13:00,7.4,4.8,250,32.4,12,0.3,0.1,,
11/04/2562 13:30,7.3,4.1,254,31.7,14,0.36,0.11,,
11/04/2562 14:00,7.3,4.1,254,32.8,12,0.3,0.11,,
11/04/2562 14:30,7.4,5.2,252,33.1,13,0.25,0.1,,
11/04/2562 15:00,7.4,5.3,255,33,17,0.35,0.11,,
11/04/2562 15:30,7.3,4.6,254,32.5,13,0.41,0.11,,
11/04/2562 16:00,7.3,4.2,257,32.4,13,0.4,0.11,,
11/04/2562 16:30,7.3,4,252,32.7,14,0.41,0.1,,
11/04/2562 17:00,7.3,3.8,253,32.3,13,0.41,0.11,,
11/04/2562 17:30,7.3,3.6,254,32.1,13,0.36,0.11,,
11/04/2562 18:00,7.3,4,253,32,14,0.34,0.11,,
11/04/2562 18:30,7.3,4.1,254,31.7,20,0.29,0.11,,
11/04/2562 19:00,7.3,4.2,246,31.6,15,0.28,0.1,,
11/04/2562 19:30,7.3,4.3,255,31.4,15,0.29,0.11,,
11/04/2562 20:00,7.3,4.2,255,31.3,14,0.29,0.11,,
11/04/2562 20:30,7.3,4.3,254,31.2,14,0.3,0.11,,
11/04/2562 21:00,7.3,4.1,253,31.1,14,0.27,0.11,,
11/04/2562 21:30,7.3,3.9,249,31,15,0.3,0.1,,
11/04/2562 22:00,7.3,3.9,254,31.1,14,0.34,0.11,,
11/04/2562 22:30,7.3,3.8,258,31,14,0.4,0.11,,
11/04/2562 23:00,7.3,3.8,259,31.1,15,0.44,0.11,,
11/04/2562 23:30,7.3,3.7,264,31.2,15,0.41,0.11,,
12/04/2562 0:00,7.3,4,257,31.2,14,0.39,0.11,,
12/04/2562 0:30,7.3,3.9,260,31.2,16,0.36,0.11,,
12/04/2562 1:00,7.3,4.1,259,31.2,15,0.34,0.11,,
12/04/2562 1:30,7.3,4,259,31.1,15,0.34,0.11,,
12/04/2562 2:00,7.3,3.9,257,31.1,15,0.34,0.11,,
12/04/2562 2:30,7.3,4.1,259,31,16,0.34,0.11,,
12/04/2562 3:00,7.3,4.1,257,31,17,0.33,0.11,,
12/04/2562 3:30,7.3,3.9,258,30.9,17,0.31,0.11,,
12/04/2562 4:00,7.3,3.8,255,30.9,18,0.3,0.11,,
12/04/2562 4:30,7.3,3.8,254,30.9,19,0.29,0.11,,
12/04/2562 5:00,7.3,3.8,255,30.8,19,0.25,0.11,,
12/04/2562 5:30,7.3,3.6,255,30.9,20,0.23,0.11,,
12/04/2562 6:00,7.3,3.5,242,30.9,19,0.2,0.1,,
12/04/2562 6:30,7.3,3.4,241,30.9,18,0.17,0.1,,
12/04/2562 7:30,7.3,3.6,249,30.7,16,0.24,0.1,,
12/04/2562 8:00,7.3,4.1,250,30.8,15,0.3,0.1,,
12/04/2562 8:30,7.3,3.9,252,31,16,0.31,0.1,,
12/04/2562 9:00,7.3,4,249,31.1,15,0.32,0.1,,
12/04/2562 9:30,7.3,4.1,250,31.3,15,0.31,0.1,,
12/04/2562 10:00,7.3,4.2,235,31.5,15,0.29,0.1,,
12/04/2562 10:30,7.3,4.2,232,31.5,12,0.3,0.1,,
12/04/2562 11:00,7.4,4.4,237,32,12,0.3,0.1,,
12/04/2562 11:30,7.4,4.5,235,31.9,12,0.3,0.1,,
12/04/2562 12:00,7.4,4.5,234,32,11,0.27,0.1,,
12/04/2562 12:30,7.4,4.6,232,32,11,0.29,0.1,,
12/04/2562 13:00,7.3,4.4,229,32.1,11,0.29,0.09,,
12/04/2562 13:30,7.3,4.3,235,32.3,11,0.29,0.1,,
12/04/2562 14:00,7.3,4.2,235,32.2,11,0.3,0.1,,
12/04/2562 14:30,7.3,3.9,237,31.9,12,0.31,0.1,,
12/04/2562 15:00,7.4,4.4,233,32.6,12,0.25,0.1,,
12/04/2562 15:30,7.4,4.7,237,32.5,11,0.29,0.1,,
12/04/2562 16:00,7.4,4.4,244,32.9,11,0.32,0.1,,
12/04/2562 16:30,7.3,4.6,239,32.6,11,0.33,0.1,,
12/04/2562 17:00,7.3,4.5,230,32.7,11,0.38,0.09,,
12/04/2562 17:30,7.3,4.3,230,32.4,11,0.41,0.09,,
12/04/2562 18:00,7.3,3.9,232,32.2,11,0.39,0.1,,
12/04/2562 18:30,7.3,4.2,240,32.3,11,0.38,0.1,,
12/04/2562 19:00,7.3,4.1,240,31.9,11,0.38,0.1,,
12/04/2562 19:30,7.3,3.7,234,31.7,11,0.31,0.1,,
12/04/2562 20:00,7.3,3.6,237,31.7,11,0.33,0.1,,
12/04/2562 20:30,7.2,2.8,241,31.6,11,0.33,0.1,,
12/04/2562 21:00,7.2,2.8,239,31.6,11,0.33,0.1,,
12/04/2562 21:30,7.3,2.9,244,31.4,13,0.36,0.1,,
12/04/2562 22:00,7.2,3.4,254,31.3,12,0.47,0.11,,
12/04/2562 22:30,7.3,3.6,254,31.2,13,0.52,0.11,,
12/04/2562 23:00,7.3,3.7,254,31.3,13,0.48,0.11,,
13/04/2562 0:00,7.3,3.8,255,31.4,13,0.46,0.11,,
13/04/2562 0:30,7.3,3.6,253,31.4,13,0.43,0.11,,
13/04/2562 1:00,7.3,3.8,248,31.4,13,0.4,0.1,,
13/04/2562 1:30,7.3,4,248,31.4,14,0.37,0.1,,
13/04/2562 2:00,7.3,3.9,249,31.3,14,0.38,0.1,,
13/04/2562 2:30,7.3,4,254,31.3,14,0.35,0.11,,
13/04/2562 3:00,7.3,4,253,31.2,15,0.35,0.11,,
13/04/2562 3:30,7.3,3.9,259,31.2,15,0.42,0.11,,
13/04/2562 4:00,7.3,3.9,259,31.1,16,0.34,0.11,,
13/04/2562 4:30,7.3,3.9,255,31,16,0.32,0.11,,
13/04/2562 5:00,7.3,3.8,237,31,17,0.32,0.1,,
13/04/2562 5:30,7.3,3.6,247,31,18,0.31,0.1,,
13/04/2562 6:00,7.3,3.6,251,31,18,0.28,0.1,,
13/04/2562 6:30,7.3,3.5,239,31,18,0.26,0.1,,
13/04/2562 7:00,7.3,3.3,248,31.3,16,0.22,0.1,,
13/04/2562 7:30,7.4,3.2,247,31.1,16,0.21,0.1,,
13/04/2562 8:00,7.3,3.3,248,31.2,15,0.23,0.1,,
13/04/2562 8:30,7.3,3.4,252,31.2,13,0.33,0.1,,
13/04/2562 9:30,7.3,3.7,251,31.6,13,0.37,0.1,,
13/04/2562 10:00,7.3,3.7,254,31.7,13,0.39,0.11,,
13/04/2562 10:30,7.3,3.8,252,32,13,0.36,0.1,,
13/04/2562 11:00,7.3,3.9,254,32.2,13,0.37,0.11,,
13/04/2562 11:30,7.3,4,255,32,12,0.35,0.11,,
13/04/2562 12:00,7.3,4,246,32.2,12,0.32,0.1,,
13/04/2562 12:30,7.3,4.2,246,32.4,12,0.32,0.1,,
13/04/2562 13:00,7.3,4.3,237,32.4,12,0.33,0.1,,
13/04/2562 13:30,7.3,4.3,232,32.6,12,0.34,0.1,,
13/04/2562 14:00,7.3,4.2,255,32.7,12,0.35,0.11,,
13/04/2562 14:30,7.3,4,254,32.6,12,0.35,0.11,,
13/04/2562 15:00,7.3,3.7,250,32.4,13,0.35,0.1,,
13/04/2562 15:30,7.3,3.9,254,32.8,12,0.31,0.11,,
13/04/2562 16:00,7.3,4.1,254,32.7,12,0.33,0.11,,
13/04/2562 16:30,7.3,3.8,250,32.6,11,0.35,0.1,,
13/04/2562 17:00,7.3,3.5,262,32.4,11,0.34,0.11,,
13/04/2562 17:30,7.3,3.6,263,32.4,11,0.35,0.11,,
13/04/2562 18:00,7.3,3,257,32.2,12,0.36,0.11,,
13/04/2562 18:30,7.3,3,259,32,13,0.33,0.11,,
13/04/2562 19:00,7.3,3.2,265,31.9,13,0.32,0.11,,
13/04/2562 19:30,7.3,3.1,263,31.6,13,0.35,0.11,,
13/04/2562 20:00,7.3,3.2,264,31.7,13,0.35,0.11,,
13/04/2562 20:30,7.3,2.9,265,31.5,11,0.34,0.11,,
13/04/2562 21:00,7.3,3.6,249,31.4,12,0.3,0.1,,
13/04/2562 21:30,7.4,4.3,249,31.4,12,0.32,0.1,,
13/04/2562 22:00,7.3,4.2,249,31.3,12,0.35,0.1,,
13/04/2562 22:30,7.3,3.8,251,31.3,13,0.42,0.1,,
13/04/2562 23:00,7.3,3.6,254,31.3,13,0.47,0.11,,
13/04/2562 23:30,7.3,3.7,254,31.2,13,0.5,0.11,,
14/04/2562 0:00,7.3,3.5,254,31.2,13,0.48,0.11,,
14/04/2562 0:30,7.3,3.3,254,31.3,13,0.47,0.11,,
14/04/2562 1:00,7.3,3.4,254,31.3,13,0.44,0.11,,
14/04/2562 1:30,7.2,3.1,253,31.7,13,0.43,0.11,,
14/04/2562 2:00,7.3,3.4,255,31.4,14,0.42,0.11,,
14/04/2562 2:30,7.3,3.7,252,31.4,14,0.39,0.1,,
14/04/2562 3:00,7.3,3.7,249,31.4,15,0.36,0.1,,
14/04/2562 3:30,7.3,3.8,247,31.4,15,0.38,0.1,,
14/04/2562 4:00,7.3,3.7,249,31.3,15,0.35,0.1,,
14/04/2562 4:30,7.3,3.9,249,31.3,16,0.34,0.1,,
14/04/2562 5:00,7.3,3.8,244,31.2,17,0.35,0.1,,
14/04/2562 5:30,7.3,3.6,243,31.2,17,0.35,0.1,,
14/04/2562 6:00,7.3,3.5,246,31.2,17,0.32,0.1,,
14/04/2562 6:30,7.3,3.5,245,31.2,18,0.32,0.1,,
14/04/2562 7:00,7.3,3.5,243,31.3,28,0.3,0.1,,
14/04/2562 7:30,7.3,3.5,225,31.3,18,0.27,0.09,,
14/04/2562 8:00,7.4,3.3,225,31.4,17,0.25,0.09,,
14/04/2562 8:30,7.3,3.3,224,31.5,18,0.26,0.09,,
14/04/2562 9:00,7.3,3.2,232,31.6,17,0.28,0.1,,
14/04/2562 9:30,7.3,3.5,235,31.7,16,0.35,0.1,,
14/04/2562 10:00,7.3,3.6,232,31.9,16,0.39,0.1,,
14/04/2562 10:30,7.3,3.8,229,32.1,15,0.39,0.09,,
14/04/2562 11:00,7.3,3.7,237,32.2,15,0.39,0.1,,
14/04/2562 11:30,7.3,3.9,239,32.2,15,0.37,0.1,,
14/04/2562 12:00,7.3,4,240,32.6,15,0.34,0.1,,
14/04/2562 12:30,7.3,4,238,32.2,14,0.36,0.1,,
14/04/2562 13:00,7.3,4.1,232,32.5,14,0.33,0.1,,
14/04/2562 13:30,7.3,4.4,239,32.5,14,0.35,0.1,,
14/04/2562 14:00,7.3,4.3,237,32.5,14,0.34,0.1,,
14/04/2562 14:30,7.3,4.3,237,32.5,14,0.34,0.1,,
14/04/2562 15:00,7.3,4.1,237,32.5,19,0.34,0.1,,
14/04/2562 15:30,7.3,4,231,32.5,19,0.35,0.1,,
14/04/2562 16:00,7.3,4.2,233,32.6,21,0.34,0.1,,
14/04/2562 16:30,7.3,4.3,222,32.5,16,0.35,0.09,,
14/04/2562 17:00,7.4,4.3,225,32.7,19,0.35,0.09,,
14/04/2562 17:30,7.4,4.2,224,32.5,21,0.35,0.09,,
14/04/2562 18:00,7.4,4.2,225,32.4,20,0.35,0.09,,
14/04/2562 18:30,7.3,3.8,229,32.3,20,0.36,0.09,,
14/04/2562 19:00,7.4,3.9,225,32.1,20,0.34,0.09,,
14/04/2562 19:30,7.3,4,229,32.2,17,0.37,0.09,,
14/04/2562 20:00,7.3,3.6,236,32,17,0.36,0.1,,
14/04/2562 20:30,7.4,4,237,31.9,17,0.36,0.1,,
14/04/2562 21:00,7.4,4.1,236,31.8,17,0.36,0.1,,
14/04/2562 21:30,7.3,3.6,240,31.8,16,0.38,0.1,,
14/04/2562 22:00,7.3,3.3,238,31.8,16,0.38,0.1,,
14/04/2562 22:30,7.3,3.4,240,31.6,16,0.39,0.1,,
14/04/2562 23:00,7.3,3.6,244,31.6,16,0.45,0.1,,
14/04/2562 23:30,7.3,3.5,242,31.6,16,0.49,0.1,,
15/04/2562 0:00,7.3,3.5,253,31.6,16,0.5,0.11,,
15/04/2562 0:30,7.3,3.6,247,31.5,16,0.49,0.1,,
15/04/2562 1:00,7.3,3.7,247,31.5,24,0.45,0.1,,
15/04/2562 1:30,7.3,3.5,246,31.5,16,0.45,0.1,,
15/04/2562 2:00,7.3,3.5,247,31.6,16,0.43,0.1,,
15/04/2562 2:30,7.3,3.6,245,31.5,16,0.41,0.1,,
15/04/2562 3:00,7.3,3.7,240,31.5,16,0.4,0.1,,
15/04/2562 3:30,7.3,3.6,246,31.5,16,0.4,0.1,,
15/04/2562 4:00,7.3,3.7,247,31.5,16,0.38,0.1,,
15/04/2562 4:30,7.3,3.8,245,31.5,16,0.38,0.1,,
15/04/2562 5:00,7.3,3.7,247,31.5,16,0.38,0.1,,
15/04/2562 6:00,7.3,3.7,244,31.6,16,0.36,0.1,,
15/04/2562 6:30,7.3,3.6,242,31.5,17,0.36,0.1,,
15/04/2562 7:00,7.3,3.6,244,31.5,17,0.34,0.1,,
15/04/2562 7:30,7.3,3.7,246,31.6,17,0.35,0.1,,
15/04/2562 8:00,7.3,3.6,242,31.7,17,0.33,0.1,,
15/04/2562 8:30,7.4,3.6,242,31.8,17,0.34,0.1,,
15/04/2562 9:00,7.4,3.5,239,31.9,17,0.31,0.1,,
15/04/2562 9:30,7.3,3.5,245,32,17,0.31,0.1,,
15/04/2562 10:00,7.3,3.5,245,32.2,16,0.31,0.1,,
15/04/2562 10:30,7.4,3.8,249,32.3,15,0.31,0.1,,
15/04/2562 13:30,7.4,4.8,246,33.2,15,0.34,0.1,,
15/04/2562 14:00,7.4,5.1,242,33.3,15,0.34,0.1,,
15/04/2562 14:30,7.4,5,247,33.2,19,0.38,0.1,,
15/04/2562 15:30,7.4,4.6,242,33,15,0.34,0.1,,
15/04/2562 16:00,7.4,4.9,246,32.9,15,0.35,0.1,,
15/04/2562 16:30,7.4,4.7,246,32.7,15,0.36,0.1,,
15/04/2562 17:00,7.4,4.5,247,32.5,15,0.36,0.1,,
15/04/2562 17:30,7.4,4,254,32.3,15,0.37,0.11,,
15/04/2562 18:00,7.4,4.2,250,32.2,16,0.35,0.1,,
15/04/2562 18:30,7.4,4.1,252,32.2,17,0.36,0.1,,
15/04/2562 19:00,7.4,4.1,251,31.9,16,0.37,0.1,,
15/04/2562 19:30,7.4,4.3,252,31.8,16,0.37,0.1,,
15/04/2562 20:00,7.4,4.1,250,31.8,17,0.38,0.1,,
15/04/2562 20:30,7.3,3.8,254,31.8,16,0.41,0.11,,
15/04/2562 21:00,7.3,3.4,264,31.7,16,0.42,0.11,,
15/04/2562 21:30,7.3,3.3,267,31.6,15,0.48,0.11,,
15/04/2562 22:00,7.3,3.6,265,31.5,16,0.49,0.11,,
15/04/2562 22:30,7.3,3.7,266,31.5,15,0.48,0.11,,
15/04/2562 23:00,7.3,3.5,264,31.5,15,0.46,0.11,,
15/04/2562 23:30,7.3,3.5,267,31.5,15,0.46,0.11,,
16/04/2562 0:00,7.3,3.5,266,31.5,15,0.44,0.11,,
16/04/2562 0:30,7.3,3.7,267,31.5,15,0.44,0.11,,
16/04/2562 1:00,7.3,3.8,266,31.5,16,0.43,0.11,,
16/04/2562 1:30,7.3,3.7,265,31.6,16,0.42,0.11,,
16/04/2562 2:00,7.3,3.8,266,31.6,17,0.42,0.11,,
16/04/2562 3:00,7.3,3.9,265,31.7,16,0.39,0.11,,
16/04/2562 3:30,7.3,4,264,31.7,16,0.4,0.11,,
16/04/2562 4:00,7.3,4.1,266,31.7,16,0.39,0.11,,
16/04/2562 4:30,7.3,3.9,266,31.7,16,0.39,0.11,,
16/04/2562 5:00,7.4,4,268,31.7,15,0.39,0.11,,
16/04/2562 5:30,7.4,3.8,262,31.7,15,0.39,0.11,,
16/04/2562 6:00,7.4,3.8,261,31.7,16,0.39,0.11,,
16/04/2562 6:30,7.3,3.9,262,31.7,14,0.38,0.11,,
16/04/2562 7:00,7.4,3.9,267,31.7,15,0.39,0.11,,
16/04/2562 7:30,7.4,3.8,259,31.8,15,0.38,0.11,,
16/04/2562 8:00,7.3,3.7,266,31.9,16,0.37,0.11,,
16/04/2562 8:30,7.3,3.6,265,32,15,0.38,0.11,,
16/04/2562 9:00,7.4,3.7,264,32.1,15,0.37,0.11,,
16/04/2562 9:30,7.4,3.6,262,32.2,16,0.34,0.11,,
16/04/2562 10:00,7.4,3.7,265,32.3,15,0.33,0.11,,
19/04/2562 8:30,7.4,4,279,31.8,12,0.39,0.12,,
19/04/2562 9:00,7.3,3.6,282,31.8,11,0.45,0.12,,
19/04/2562 9:30,7.4,3.6,282,32,12,0.42,0.12,,
19/04/2562 10:00,7.3,3.6,279,32,12,0.44,0.12,,
19/04/2562 10:30,7.3,3.5,280,32.1,12,0.41,0.12,,
19/04/2562 11:00,7.3,3.5,279,32.2,12,0.4,0.12,,
19/04/2562 11:30,7.4,3.6,267,32.4,12,0.39,0.11,,
19/04/2562 12:00,7.4,3.7,262,32.5,12,0.38,0.11,,
19/04/2562 12:30,7.4,3.7,265,32.7,12,0.37,0.11,,
19/04/2562 13:00,7.4,3.8,265,32.9,12,0.36,0.11,,
19/04/2562 13:30,7.4,3.9,262,33.1,12,0.37,0.11,,
19/04/2562 14:00,7.4,3.6,243,33.2,12,0.37,0.1,,
19/04/2562 14:30,7.4,4.2,251,33.5,12,0.34,0.1,,
